198972,10/11/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,68300 Stationery, 487.50 , 0.00 ,50568.NPR Prashant Trade & General Suppliers / VAT Reclassification of vendorbill #008,GJ/N-0010425,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,50568.NPR Prashant Trade & General Suppliers,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #008
198974,10/11/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,68300 Stationery, 409.50 , 0.00 ,50568.NPR Prashant Trade & General Suppliers / VAT Reclassification of vendorbill #009,GJ/N-0010426,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,50568.NPR Prashant Trade & General Suppliers,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #009
198976,10/11/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,70200 RepMaintMeansTransport, 195.00 , 0.00 ,V00013 (N) Vehicle (Ba 6 Cha 3524) Toyota Prado / VAT Reclassification of vendorbill #062,GJ/N-0010427,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,V00013 (N) Vehicle (Ba 6 Cha 3524) Toyota Prado,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #062
198978,10/11/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,68900 OtherOfficeExpense," 3,094.00 ", 0.00 ,50048.NPR Graphic Plus Printer / VAT Reclassification of vendorbill #051,GJ/N-0010428,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,50048.NPR Graphic Plus Printer,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #051
198980,10/11/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,65800 ComputerHardwareNotCap, 715.00 , 0.00 ,50847.NPR Prabhukiran Computers / VAT Reclassification of vendorbill #081,GJ/N-0010429,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,50847.NPR Prabhukiran Computers,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #081
198982,10/11/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,65800 ComputerHardwareNotCap, 292.50 , 0.00 ,52399.NPR Sunshine Technology and IT Solution Pvt. Ltd / VAT Reclassification of vendorbill #063,GJ/N-0010430,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,52399.NPR Sunshine Technology and IT Solution Pvt. Ltd,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #063
198984,10/11/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,65700 ToolNotCap, 240.50 , 0.00 ,52226.NPR Kul Solution Pvt. Ltd. / VAT Reclassification of vendorbill #024,GJ/N-0010431,,E5702070 (N) Bimala Khadka,,Khimti JVC,KIRNE (N),,,,,52226.NPR Kul Solution Pvt. Ltd.,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #024
198991,9/18/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,30100 PowerSaleFixPriceContract," 83,789,740.00 ", 0.00 ,"accrual for Sep 2023 revenue, not shown in system due to e-billing",GJ/N-0010433,,E7010166 (N) Umesh Sharma,,Khimti JVC,KATHMANDU (N),,,,,,,,,,Yes,Oct 2023 [Ashwin 2080],,
199300,9/18/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,81610 FXLossUnrealised, 0.00 ," 621,878,563.07 ",Unrealised gain on Shrawan  t/to correct account.,GJ/N-0010437,,E7010166 (N) Umesh Sharma,,FIN,KATHMANDU (N),,,,,,,,,,Yes,Oct 2023 [Ashwin 2080],,
199314,10/12/2023,Himal Power Ltd (NPR),Nepalese Rupee,1,,,67300 LegalService," 77,324.55 ", 0.00 ,52170.NPR Sinha Verma Law Concern Pvt. Ltd. / VAT Reclassification of vendorbill #080,GJ/N-0010447,,E5702070 (N) Bimala Khadka,,Khimti JVC,KATHMANDU (N),,,,,52170.NPR Sinha Verma Law Concern Pvt. Ltd.,,,,,Yes,Oct 2023 [Ashwin 2080],,Bill #080
